Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:12:31 07:02:15,ak_amy,"@netbuoy Prhps, but equip is needed 4 police & firefighters injured in the line of duty too, & wld serve whole city, not just SW #ANC.",0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:30 21:27:11,NowFollowing,Anyone else in Anchorage going downtown for fireworks for tomorrow night? #ANC,0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:30 17:14:18,flyfromANC,"$1603r/t Rio de Janeiro from Anchorage, next winter down 6% [http://bit.ly/4WMKIZ] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:30 02:17:26,catpoetry,"#anc rt: @adndotcom Word is there's no waiting for free h1n1 flu shots @ Romig right now. Walk in, walk out in under 5 minutes. Ends at 8.",0,0,0,0,en,Alaska SF NYC,['anc']
09:12:30 00:48:47,ak_amy,"@Sarah_at_HAL Going to a shmancy dinner party here in #ANC, and really happy I won't be throwing elbows for every drink at some crowded bar.",0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:29 18:08:47,insidethegames,Tickets on sale for African Nations Cup a week late http://ow.ly/QP4i #angola #anc,0,0,0,0,en,,"['angola', 'anc']"
09:12:29 09:44:07,DiepkloofTown,Our South African team is lined up to meet with some #ANC and Maputo officials and the Premier of KwaZulu-Natal next week ANC,0,0,0,0,en,"Diepkloof, Johannesburg, RSA",['ANC']
09:12:29 02:13:43,flyfromANC,"$1255r/t Moscow from Anchorage, next winter or next spring down 8% [http://bit.ly/74gzpU] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:28 22:19:57,kjonesphd,@paoloterni Flying into #ANC or taking a cruise ship up the inland passage? I know you aren't driving to Alaska :),0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:27 21:41:04,jessejoseph,I am looking for beginners square dancing lessons in #ANC. Recommendations would be wonderful.,0,0,0,0,en,"ÜT: 61.053289,-149.795576",['ANC']
09:12:26 10:10:07,travel_deal,$air #anc#pnh Cheap flights from Anchorage to Phnom Penh starting from $1444: Alaska Airlines roundtrip flight goin... http://bit.ly/6hYSO3,0,0,0,0,en,,
09:12:24 12:29:50,travel_deal,$air #anc#abq Cheap flights from Anchorage to Albuquerque starting from $596: Delta Airlines roundtrip flight going... http://bit.ly/8lfnZL,0,0,0,0,en,,
09:12:24 06:53:08,travel_deal,$air #anc#abq Cheap flights from Anchorage to Albuquerque starting from $587: Delta Airlines roundtrip flight going... http://bit.ly/8irt1n,0,0,0,0,en,,
09:12:23 21:12:42,travel_deal,$air #anc#abq Cheap flights from Anchorage to Albuquerque starting from $587: Delta Airlines roundtrip flight going... http://bit.ly/7t1hHF,0,0,0,0,en,,
09:12:23 19:47:09,ThompsonPR,Looking for bears at the Anchorage airport. How many do you think we'll find? #ANC #Alaska #wildlife,1,0,0,0,en,"Anchorage, Alaska","['ANC', 'Alaska', 'wildlife']"
09:12:22 22:33:07,AEDCweb,A special happy holidays video message from your friends at AEDC. http://bit.ly/7GvKSL #ANC #Alaska,0,0,0,0,en,"Anchorage, Alaska","['ANC', 'Alaska']"
09:12:22 17:18:36,GerhardBigG,#SABC suspend @garethcliff from #5fm! Instruction from #ANC or Julius Malema?,0,0,0,0,en,"Skelton, England","['SABC', '5fm', 'ANC']"
09:12:22 10:26:15,travel_deal,$air #anc#mem Cheap flights from Anchorage to Memphis starting from $1333: Us Airways roundtrip flight going on the... http://bit.ly/7mfzLv,0,0,0,0,en,,
09:12:22 03:18:07,akthom49,RT @Jenthom11: RT @ThompsonPR: We are proud to work with the Anch Police Dept Employees Assoc. and all they do for #ANC http://bit.ly/5VydIr,0,0,0,0,en,AK,['ANC']
09:12:21 05:38:03,travel_deal,$air #anc#geg Cheap flights from Anchorage to Spokane starting from $669: Alaska Airlines roundtrip flight going on... http://bit.ly/4reosF,0,0,0,0,en,,
09:12:21 01:38:55,flyfromANC,"$822r/t London from Anchorage, next winter or next spring down 17% [http://bit.ly/6NKshn] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:21 01:38:55,flyfromANC,"$825r/t Manchester from Anchorage, next winter or next spring down 16% [http://bit.ly/5HZIOW] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:20 08:13:58,jessejoseph,"I wish there were liquor stores that delivered in #ANC. There arn't any, are there?",0,0,0,0,en,"ÜT: 61.053289,-149.795576",['ANC']
09:12:20 04:17:52,travel_deal,$air #anc#msy Cheap flights from Anchorage to New Orleans starting from $1018: United Airlines roundtrip flight goi... http://bit.ly/5CYoB4,0,0,0,0,en,,
09:12:20 04:08:25,ayatlin,http://twitpic.com/uahdo - Beautiful flower lights display @ Mann Leiser Memorial Greenhouses @ entrance to Russian Jack Park in #ANC,0,0,0,0,en,Anchorage,['ANC']
09:12:20 03:47:02,travel_deal,$air #anc#dfw Cheap flights from Anchorage to Dallas starting from $1365: Alaska Airlines roundtrip flight going on... http://bit.ly/4Kg4sC,0,0,0,0,en,,
09:12:19 16:52:16,ayatlin,"The Koyukon Athabascan word for cold is adzoo (sp). It is 0 in #ANC & -36 in Huslia. It's so cold, I don't want to get the paper.",0,0,0,0,en,Anchorage,['ANC']
09:12:19 09:22:19,flyfromANC,"$817r/t Madrid from Anchorage, winter or next spring down 7% [http://bit.ly/5WM3rh] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:19 09:22:18,flyfromANC,"$1101r/t Turin from Anchorage, winter or next spring down 13% [http://bit.ly/5KhwTg] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:19 07:06:06,ThompsonPR,"How exciting, we're up and running ahead of schedule. #ANC #Alaska #pr",0,0,0,0,en,"Anchorage, Alaska","['ANC', 'Alaska', 'pr']"
09:12:19 02:34:34,playadn,"Co-sign @puka03 Me too!! RT: @alaskamom If #ANC had a drive through Pho place, I'd go all the time.",0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:19 01:56:18,Valette,"Traffic backed up Dimond at Arctic, all three lanes. Either a terrible accident ahead, or this is seriously all of #ANC going to Costco.",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:19 00:45:24,travel_deal,$air #anc#mnl Cheap flights from Anchorage to Manila starting from $1067: Alaska Airlines roundtrip flight going on... http://bit.ly/8Fb7F7,0,0,0,0,en,,
09:12:18 22:25:00,alaskamom,"If #ANC had a drive through Pho place, I'd go all the time.",0,0,0,0,en,"iPhone: 61.218315,-149.891968",['ANC']
09:12:18 16:57:33,Taraballs,Can someone Plz point me in the direction of a great heat repair co.? #ANC HEATER IS SHOOTIN FLAMES! AAGH!,0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:17 21:50:36,kaladibrothers,RT @BigWildLife: Have U made your New Year's Eve plans? Check out the awesome things going on in #ANC & ring in 2010 http://bit.ly/15kMBz,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:17 21:19:04,TwitToNande,Quite the morning digging cars out and shoveling. Drive with care today #ANC! (via @KaladiBrothers),0,0,0,0,en,🇺🇸 ,['ANC']
09:12:17 19:51:20,redrummy,"@conorporter You're really on board with this chokehold thing, aren't you? We're lucky in #ANC because we have a new 3G network & few users.",0,0,0,0,en,"Dena'ina Land, Alaska",['ANC']
09:12:17 18:56:48,gary_scott,"New web site for http://www.AlyeskaResort.com. Took some getting used to, but I like. Your thoughts? #ski #ANC #snow",0,0,0,0,en,Anchorage,"['ski', 'ANC', 'snow']"
09:12:17 17:44:36,kaladibrothers,Quite the morning digging cars out and shoveling. Drive with care today #ANC!,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:17 09:54:43,flyfromANC,"$1003r/t Frankfurt from Anchorage, winter or next spring down 5% [http://bit.ly/4r5OQg] #ANC",0,0,1,0,en,"Anchorage, AK",['ANC']
09:12:17 09:54:42,flyfromANC,"$1011r/t Munich from Anchorage, winter or next spring down 5% [http://bit.ly/4OoR58] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:17 00:38:36,flyfromANC,"$1161r/t Bangkok from Anchorage, next winter down 7% [http://bit.ly/4FtySH] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:17 00:38:35,flyfromANC,"$1066r/t Dusseldorf from Anchorage, winter or next spring down 77% [http://bit.ly/54NZFz] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:16 23:53:46,flyfromANC,"$1176r/t Frankfurt from Anchorage, winter thru next fall down 56% [http://bit.ly/8kUVbs] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:16 23:53:46,flyfromANC,"$1081r/t Madrid from Anchorage, next fall down 11% [http://bit.ly/8X9plH] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:16 23:53:44,flyfromANC,"$1074r/t Munich from Anchorage, next winter or next spring down 9% [http://bit.ly/8qArlR] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:16 23:17:30,Jenthom11,You mean the SUN?  :) RT @akthom49: First sighting of the sum in #ANC in over a week. Wahoo sun! http://twitpic.com/tsv4d,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:16 23:16:15,akthom49,First sighting of the sum in #ANC in over a week. Wahoo sun! http://twitpic.com/tsv4d,0,0,0,0,en,AK,['ANC']
09:12:16 21:19:51,NowFollowing,My AT&T cell doesn't have reception. Is this the cast with anyone else in Anchorage right now? #ANC #WEATHERISSHITTY,0,0,0,0,en,"Anchorage, AK","['ANC', 'WEATHERISSHITTY']"
09:12:16 19:52:28,fionabrosnan,Can we start celebrating now? RT @gary_scott @ak_amy: Making plans for 13th Ann Good Mojo Sour Brown Ale @midsunbrewing on Sunday #beer #ANC,0,0,0,0,en,"Anchorage, Alaska","['beer', 'ANC']"
09:12:16 18:51:11,gary_scott,Count me in. RT @ak_amy: Making plans for 13th Ann Good Mojo Sour Brown Ale @midsunbrewing on Sunday. #beer #ANC,0,0,0,0,en,Anchorage,"['beer', 'ANC']"
09:12:16 18:45:43,flyfromANC,"$628r/t Phoenix from Anchorage down 5%, [http://bit.ly/8Lx0l0] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:16 18:04:40,ak_amy,Started today w/an EARLY but inspiring meeting with Anchorage Project Access. They provide health care to low-income #ANC neighbors.,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:16 06:28:40,anchlibrary,@ak_amy let's hope we can keep up the support from the Assembly and the #ANC community so deeper cuts don't happen again soon.,0,0,0,0,en,"Anchorage, AK  Denaʼina land",['ANC']
09:12:16 05:31:19,galradio,RT @anchlibrary: Wow! #ANC Assembly overrides @MayorSullivan's veto on library funds: http://bit.ly/68lgB5,0,0,0,0,en,"Fairbanks, Alaska",['ANC']
09:12:16 05:20:12,anchlibrary,Wow! #ANC Assembly overrides @MayorSullivan's veto on library funds: http://www.ktuu.com/global/Story.asp?s=11684420,0,0,0,0,en,"Anchorage, AK  Denaʼina land",['ANC']
09:12:15 22:18:54,voteglobal,#SAfrica #ANC Malema blasts 'greedy communists' http://bit.ly/7YT0Ln,0,0,0,0,en,San Francisco & Geneva,"['SAfrica', 'ANC']"
09:12:15 22:18:54,votegloblafrica,#SAfrica #ANC Malema blasts 'greedy communists' http://bit.ly/7YT0Ln,0,0,0,0,en,San Francisco & Geneva,"['SAfrica', 'ANC']"
09:12:15 12:56:32,alykhansatchu,#ANC Malema Says Heckling ‘Invitation to War’ http://bit.ly/7Sgc1r e was booed at a South African Communist Party congress www.rich.co.ke,0,0,0,0,en,Nairobi,['ANC']
09:12:15 08:05:31,knapjack,How many of you #ANC folk are old enough to remember #KABN?,0,0,0,0,en,The Frozen North,"['ANC', 'KABN']"
09:12:15 02:09:49,lipglosssed,Who delivers in #ANC? Burgers? Around Peanut Farm area.,0,0,0,0,en,"Layton, UT",['ANC']
09:12:15 02:01:39,flyfromANC,"$494r/t Minneapolis-St Paul from Anchorage down 7%, [http://bit.ly/5hgW3v] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:15 02:01:38,flyfromANC,"$494r/t Salt Lake City from Anchorage down 25%, [http://bit.ly/5JE7Vo] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:14 22:54:02,klebsheating,"RT @ak_amy: Cool, another quality #ANC business joins the fray. Welcome!RT @apokrisis: Hey all welcome @klebsheating  to Twitter!@ak_amy",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:14 21:49:47,EskimoGeek,"@KarenWhitworth @TaraHorton It's been a strange winter, but I'm enjoying it. I'm sure it'll be falling in #ANC soon. Bout 2 hrs difference.",0,0,0,0,en,"Eagle River, AK",['ANC']
09:12:14 20:14:14,ak_amy,"Cool, another quality #ANC business joins the fray. Welcome!RT @apokrisis: Hey all welcome @klebsheating  to Twitter!",0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:14 19:30:04,snaexhibits,#ANC: Discover 10 Ways to Increase your Sales by Exhibiting at ANC 2010 Dallas; http://is.gd/5nr5U,0,0,0,0,en,,['ANC']
09:12:14 19:17:37,lipglosssed,"Anyone else in #ANC lose 3G? I go in between a little tiny ""o"" and Edge. Never had this issue before.",0,0,0,0,en,"Layton, UT",['ANC']
09:12:14 16:03:15,flyfromANC,"$494r/t Philadelphia from Anchorage down 5%, [http://bit.ly/8eZiBC] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:14 03:30:06,ayatlin,http://twitpic.com/tg2ty - Sliding with my kids at the Sitka Park in #ANC = fun times!,0,0,0,0,en,Anchorage,['ANC']
09:12:13 12:00:41,AnneDanmark,RT @avinunu #ANC leaders speak about sanctions against #Israel: http://bit.ly/6TYo8l #BDS #Palestine (via @sayedm),1,0,0,0,en,Denmark~Copenhagen,"['ANC', 'Israel', 'BDS', 'Palestine']"
09:12:13 10:48:46,say_what_what,Nelson Mandela's cell on Robben Island... #Mandela #prison #pic #photo #Africa #ANC #racism #racist ... http://bit.ly/1UnNGv,0,0,0,0,en,,"['Mandela', 'prison', 'pic', 'photo', 'Africa', 'ANC', 'racism', 'racist']"
09:12:13 08:44:34,Egg907,Do people realize they are proving stereotpes by the way they dress?  Anchorage airport #ANC,0,0,0,0,en,,['ANC']
09:12:13 04:39:38,travel_deal,$air #anc#lax Cheap flights from Anchorage to Los Angeles starting from $489: United Airlines oneway flight going o... http://bit.ly/4wQ0m4,0,0,0,0,en,,
09:12:13 04:39:36,travel_deal,$air #anc#oak Cheap flights from Anchorage to Oakland starting from $350: Continental Airlines oneway flight going ... http://bit.ly/5PcErU,0,0,0,0,en,,
09:12:13 04:39:35,travel_deal,$air #anc#smf Cheap flights from Anchorage to Sacramento starting from $696: Us Airways oneway flight going on the ... http://bit.ly/5y86ex,0,0,0,0,en,,
09:12:12 23:06:17,yishrocks,"This persisting fog in #ANC is giving new meaning to the phrase ""white Christmas.""",2,0,0,0,en,"Cambridge, Massachusetts",['ANC']
09:12:12 14:10:52,_sugar_cane__,"Packe zusammen und gehen mich mit AnC prügeln! Lauf #AnC solange du noch kannst, muss irgendwo Aggressionen ablassen",0,0,0,0,de,Berlin,['AnC']
09:12:12 05:33:07,iamsamgadiane,#HARAPAN replay on #ANC now..,0,0,0,0,en,Republic of the Philippines,"['HARAPAN', 'ANC']"
09:12:11 23:27:38,travel_deal,$air #anc#bil Cheap flights from Anchorage to Billings starting from $383: Continental Airlines oneway flight going... http://bit.ly/6WUBED,0,0,0,0,en,,
09:12:11 21:54:20,ak_amy,@alaskanborn I'm w/@akrosewarne. We have so much better in #ANC. Bothers me that the food is preassembled. It's just a big micro back there.,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:11 20:01:02,NowFollowing,"Just so everyone knows, Sugarspoon Bakery on Spenard is delicious. Go. Right now. #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:11 19:34:08,redrummy,"@AKpoli Thanks for the FF, QT. SRSLY, you're not escaping #ANC on your next visit w/o a meetup. #notcreepy",0,0,0,0,en,"Dena'ina Land, Alaska","['ANC', 'notcreepy']"
09:12:11 18:32:47,gary_scott,RT @AEDC: Help us w. the AEDC Biz Confidence Survey for a chance to win an @OrsoAK & Opera Night! - http://eepurl.com/fPrI #ANC,0,0,0,0,en,Anchorage,['ANC']
09:12:11 09:38:40,Seythia,Boring :( #anc,0,0,0,0,en,Between Berlin/Nuremberg/Cork,['anc']
09:12:11 08:35:24,flyfromANC,"$1306r/t Turin from Anchorage, winter thru next fall down 75% [http://bit.ly/54sFgM] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:11 01:16:20,catpoetry,#alaska #anc gary_scott RT @photogfank: Bad accident on Eagle River loop rd. be careful driving in the fog.,0,0,0,0,en,Alaska SF NYC,"['alaska', 'anc']"
09:12:11 00:05:30,flyfromANC,"$1319r/t Nice from Anchorage, next spring thru next fall down 68% [http://bit.ly/6JpwI8] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:11 00:05:30,flyfromANC,"$1292r/t Venice from Anchorage, next fall down 64% [http://bit.ly/4VY3MI] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:11 00:05:29,flyfromANC,"$1387r/t Naples from Anchorage, winter thru next fall down 59% [http://bit.ly/4YjDqE] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:10 22:01:54,gary_scott,"Help! RT @leahboltz: is looking for a fun holiday charity activity for a group of marketers, architects, and engineers. Any ideas? #ANC",0,0,0,0,en,Anchorage,['ANC']
09:12:10 21:05:47,flyfromANC,"$1379r/t Venice from Anchorage, next summer or next fall down 32% [http://bit.ly/5SQcTc] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:10 19:35:40,AsaWinstanley,RT @avinunu #ANC leaders speak about sanctions against #Israel: http://bit.ly/6TYo8l #BDS #Palestine (via @sayedm),0,0,0,0,en,"London, UK","['ANC', 'Israel', 'BDS', 'Palestine']"
09:12:10 19:15:17,kaladibrothers,Ice fishing and photos with Santa. Just a few of the many family friendly activities this weekend in #ANC: http://bit.ly/7tYwjh,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:10 16:02:38,flyfromANC,"$494r/t Philadelphia from Anchorage down 5%, [http://bit.ly/6JAZJ0] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:10 15:54:45,AliAbunimah,#ANC leaders speak about sanctions against #Israel: http://bit.ly/6TYo8l #BDS #Palestine (via @sayedm),1,0,0,0,en,Mostly Chicago,"['ANC', 'Israel', 'BDS', 'Palestine']"
09:12:10 14:54:52,mikeinmanila,who on earth is the host of #ANC' executive class... whoever it is cant pronounce his  words... yuck no class,0,0,0,0,en,Metro Manila,['ANC']
09:12:10 05:00:10,lisamadethis,"Anchorage, what the hell? Salt Lake City has Santarchy--how do we not? http://santarchy.com/ #anc (via @artficlinanity) awesome!",0,0,0,0,en,"Seattle, WA",['anc']
09:12:10 04:38:04,redrummy,"@phillygoat No args there. Last year I tried it before 3G, returned it & said, ""I'll try again when you fix your network"". W/ 3G in #ANC ...",0,0,0,0,en,"Dena'ina Land, Alaska",['ANC']
09:12:10 02:05:37,flyfromANC,"$1079r/t London from Anchorage, next winter or next spring down 22% [http://bit.ly/6t24Ir] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 22:10:06,ELLIOTTCABLE,"@brlittle how bad are your eyes? o_O I’d be able to see the Eko bar thing from at least four stopping-distances away, even on ice. #ANC",0,0,0,0,en,a region of Unlikeness; he/him,['ANC']
09:12:09 18:45:52,flyfromANC,"$333r/t Denver from Anchorage down 5%, [http://bit.ly/7Mlz44] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 16:34:43,JackJacobsonDC,Working with Historic Preservation to bring an illegal canopy structure in an historic district into compliance - Townhouse Tavern. #ANC,0,0,0,0,en,"Washington, DC",['ANC']
09:12:09 16:00:47,flyfromANC,"$355r/t Chicago from Anchorage down 23%, [http://bit.ly/81T87R] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 16:00:46,flyfromANC,"$333r/t Los Angeles from Anchorage down 52%, [http://bit.ly/8Jloyf] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 16:00:45,flyfromANC,"$354r/t Denver from Anchorage down 24%, [http://bit.ly/5TcklS] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 16:00:44,flyfromANC,"$333r/t Portland from Anchorage down 51%, [http://bit.ly/4tltEy] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 08:21:31,ManuelPDivina,Tuned in to ANC's live coverage of the joint session of the two Houses of Congress. Thank God there's #ANC. It's like C-Span in the US.,0,0,0,0,en,"Pampanga, Philippines",['ANC']
09:12:09 08:16:36,madzarella,"See how our country's legal process/Constitution (Art VII Sec18) works, ofcourse w/ politics (sigh), joint session of Congress on #ANC now.",0,0,0,0,en,Philippines,['ANC']
09:12:09 05:21:45,alaskamom,RT @eareeve: So glad @MayorSullivan got his way. #sarcasm Hoping the #ANC community realizes that city services (cont) http://tl.gd/16ski,0,0,0,0,en,"iPhone: 61.218315,-149.891968","['sarcasm', 'ANC']"
09:12:09 02:16:46,flyfromANC,"$733r/t Vancouver from Anchorage down 14%, [http://bit.ly/8J0NT4] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:09 02:16:45,flyfromANC,"$609r/t Calgary from Anchorage down 16%, [http://bit.ly/6eUbPh] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:08 19:34:54,JackJacobsonDC,"Lunch w/ Dupont ANC Vice Chair Will Stephens discussing ANC mgmt & Ward 2 Dems, in addition to DC public school reform. #ANC",0,0,0,0,en,"Washington, DC",['ANC']
09:12:08 19:01:59,gary_scott,Hey Biz! RT @AEDC: Help us with the 2nd annual AEDC Biz Confidence Survey for a chance to WIN  @OrsoAK $$$ - http://eepurl.com/fHP8 #ANC,0,0,0,0,en,Anchorage,['ANC']
09:12:08 18:45:26,gary_scott,Agreed! RT @nhogge: Forgot how epic the mountains are in #ANC,0,0,0,0,en,Anchorage,['ANC']
09:12:08 18:33:28,gary_scott,RT When is Flat Good? Elections Really? Do You Have Confidence in a Superfreak? - http://eepurl.com/fHd5 #ANC #EconNews (via @ak_amy @aedc),0,0,0,0,en,Anchorage,"['ANC', 'EconNews']"
09:12:08 16:41:47,neekzie,Careful out there #ANC it's a foggy one this AM!,0,0,0,0,en,#AktoMN,['ANC']
09:12:08 02:38:23,joshuadbrown,Where do I find good pizza and monday night football that isn't totally crowded? #ANC,0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:08 02:10:16,akthom49,RT @akrosewarne: Ladies Room upstairs was clean! @Jenthom11 @kpearso3 @ak_amy. @akthom49 needs another show at Steve's Sports Bar ;) #ANC,0,0,0,0,en,AK,['ANC']
09:12:08 02:01:09,catpoetry,"#hero rt @Ch2KTUU Person skiing trails behind Service High intervened/stopped stabbing by kicking assailant, according to #ANC police",0,0,0,0,en,Alaska SF NYC,"['hero', 'ANC']"
09:12:08 01:36:06,uruknet,"Rt  @ajit8uk
  
RT @Palestinebat Anti-Apartheid meeting panel, #Manchester, 7th Dec. http://yfrog.com/3ghknj #Palestine #COSATU #ANC",0,0,0,0,en,"Rome, Italy","['Manchester', 'Palestine', 'COSATU', 'ANC']"
09:12:08 01:35:44,_ajit8_,"RT @Palestinebat Anti-Apartheid meeting panel, #Manchester, 7th Dec. http://yfrog.com/3ghknj #Palestine #COSATU #ANC",0,0,0,0,en,Wessex,"['Manchester', 'Palestine', 'COSATU', 'ANC']"
09:12:08 00:02:01,Jenthom11,Only if they vacuum (and clean the ladies room) RT @kpearso3: @ak_amy maybe @akthom49 should have another show at Steve's Sports Bar ;) #ANC,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:12:07 23:46:49,ak_amy,Only if there's some serious attn paid to the girl's room. RT @kpearso3: Maybe @akthom49 shld have another show @ Steve's Sports Bar ;) #ANC,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:07 23:36:40,nhogge,Forgot how epic the mountians are in #ANC,0,0,0,0,en,Michigan,['ANC']
09:12:07 23:35:38,ak_amy,What's everyone in #ANC doing for New Year's? Where's the party?,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:07 22:13:34,catpoetry,rt: #Alaska #ANC @Ch2KTUU Suspect caught after Service High stabbing http://bit.ly/5USQKw,0,0,0,0,en,Alaska SF NYC,"['Alaska', 'ANC']"
09:12:07 20:31:47,JackJacobsonDC,Confirmed that the water main break on 17th was not due to the streetscape project but rather was a regular break.  WASA is fixing. #ANC,0,0,0,0,en,"Washington, DC",['ANC']
09:12:07 19:00:05,ELLIOTTCABLE,@AKSiiri are you coming through Seattle before going back to #ANC?,0,0,0,0,en,a region of Unlikeness; he/him,['ANC']
09:12:07 16:01:09,flyfromANC,"$494r/t Philadelphia from Anchorage down 5%, [http://bit.ly/6gCGnr] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:07 07:28:20,bigenya,"@micamyx You're welcome :) If you have questions, you can write #CInemaOne at ourcinema@gmail.com. Not privy to #anc ambisyon2010 though :(",0,0,0,0,en,Philippines,"['CInemaOne', 'anc']"
09:12:07 01:56:45,gary_scott,Lots of action in the first period of Guns & Hoses. APD & AFD representing AK well against FDNY. 3-3 after 1. #ANC #hockey,0,0,0,0,en,Anchorage,"['ANC', 'hockey']"
09:12:06 20:57:02,ak_amy,Super fun times last night - a veritable who's who of #ANC tweeps gathered to hear @akthom49 (& some other dudes) rock Steve's Sports Bar.,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:12:06 14:55:02,RJMarmol,watching #harapan #anc presidential forum (replay) on abs-cbn. #elections2010,0,0,0,0,en,,"['harapan', 'anc', 'elections2010']"
09:12:06 02:05:34,travel_deal,$air #anc#smf Cheap flights from Anchorage to Sacramento starting from $437: Alaska Airlines oneway flight going on... http://bit.ly/6RzSOd,0,0,0,0,en,,
09:12:05 00:41:39,efithias,Pres. Arroyo declares Martial Law in Maguindanao due to Deteriorating Peace and will not exceed 60days ...from #ANC,0,0,0,0,en,"Iloilo City, Philippines",['ANC']
09:12:04 23:30:38,alaskamom,New York Firefighters are in #ANC for the big Hockey Game Sunday: http://bit.ly/4GojcJ,0,0,0,0,en,"iPhone: 61.218315,-149.891968",['ANC']
09:12:04 20:36:11,joshuadbrown,I need a cheap logo. ASAP. Preferably out of #ANC?,0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:04 04:28:05,alaskamom,Alaska V. New York. Members of the NYFD in #ANC for some hockey on Sunday: http://bit.ly/4GojcJ,0,0,0,0,en,"iPhone: 61.218315,-149.891968",['ANC']
09:12:04 00:13:30,bigenya,"Watching the news. @donronX, you're the anchor? :) #ANC",0,0,0,0,en,Philippines,['ANC']
09:12:03 22:16:33,Valette,You midtowners can't whine about being denied the sun any more. @ancrider #anc,0,0,0,0,en,"Anchorage, AK",['anc']
09:12:03 19:43:47,AEDCweb,RT: UAA walk-in clinic for seasonal & H1N1 influenza vaccines. Public welcome http://bit.ly/5xBUzy #vaccines #ANC (@msialaska @denali_ak),0,0,0,0,en,"Anchorage, Alaska","['vaccines', 'ANC']"
09:12:03 15:46:04,flyfromANC,"$494r/t Philadelphia from Anchorage down 5%, [http://bit.ly/7eLIwz] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:12:03 14:15:34,chelsead,"On the list of things I miss about Anchorage, scenes like this one downtown http://www.adn.com/photos/story/1038388.html . #ANC",0,0,0,0,en,"Boulder, CO",['ANC']
09:12:02 20:35:34,gary_scott,Is it Thursday yet? I can't wait for First Tap & @lyricsborn. Are you going? #ANC,0,0,0,0,en,Anchorage,['ANC']
